Day Month Year Intel NASDAQ  IntelLR NASDAQLR     
14 Mar 01   29.06   1745.13   -0.010611   -0.025219
15 Mar 01   28.50   1697.92   -0.019459   -0.027425
16 Mar 01   27.87   1647.51   -0.022353   -0.030139
19 Mar 01   27.06   1730.46   -0.029494   0.049122
20 Mar 01   24.62   1614.47   -0.094498   -0.069381
21 Mar 01   25.56   1605.04   0.037470    -0.005858
22 Mar 01   28.69   1701.90   0.115520    0.058597
23 Mar 01   28.81   1705.02   0.004174    0.001832
26 Mar 01   28.31   1676.90   -0.017507   -0.016630
27 Mar 01   29.37   1735.63   0.036759    0.034424
28 Mar 01   26.94   1602.22   -0.086362   -0.079980
29 Mar 01   26.56   1563.14   -0.014206   -0.024694
30 Mar 01   26.31   1573.25   -0.009457   0.006447
02 Apr 01   25.80   1516.58   -0.019575   -0.036686
03 Apr 01   25.00   1399.05   -0.031499   -0.080664
04 Apr 01   22.62   1370.75   -0.100041   -0.020435
05 Apr 01   25.62   1519.05   0.124539    0.102727
06 Apr 01   23.62   1448.16   -0.081279   -0.047791
09 Apr 01   23.20   1481.22   -0.017942   0.022572
10 Apr 01   24.77   1597.87   0.065481    0.075805
11 Apr 01   27.52   1647.36   0.105280    0.030503
12 Apr 01   28.12   1714.29   0.021568    0.039825
16 Apr 01   26.30   1650.21   -0.066912   -0.038096
17 Apr 01   26.04   1671.51   -0.009935   0.012825
18 Apr 01   31.28   1830.79   0.183345    0.091020
19 Apr 01   32.49   1953.28   0.037953    0.064762
20 Apr 01   32.43   1933.57   -0.001848   -0.010142
23 Apr 01   30.32   1811.89   -0.067276   -0.064998
24 Apr 01   29.14   1762.21   -0.039696   -0.027802
25 Apr 01   29.03   1814.33   -0.003782   0.029148
26 Apr 01   28.64   1763.33   -0.013525   -0.028512
27 Apr 01   30.18   1810.47   0.052375    0.026382
30 Apr 01   30.91   1855.15   0.023900    0.024379
01 May 01   31.18   1919.01   0.008697    0.033844
02 May 01   31.94   1962.42   0.024082    0.022369
03 May 01   30.40   1877.80   -0.049417   -0.044078
04 May 01   30.88   1924.12   0.015666    0.024368
07 May 01   31.16   1895.41   0.009026    -0.015034
08 May 01   31.48   1929.24   0.010217    0.017691
09 May 01   29.93   1876.60   -0.050491   -0.027665
10 May 01   29.01   1838.32   -0.031221   -0.020610
11 May 01   27.94   1821.20   -0.037581   -0.009356
14 May 01   27.41   1795.06   -0.019151   -0.014457
15 May 01   27.20   1797.08   -0.007691   0.001125
16 May 01   28.36   1899.47   0.041763    0.055412
17 May 01   28.60   1925.14   0.008427    0.013424
18 May 01   28.76   1927.69   0.005579    0.001324
21 May 01   29.90   2052.57   0.038873    0.062770
22 May 01   29.53   2042.93   -0.012452   -0.004708
23 May 01   28.80   1957.56   -0.025031   -0.042686
24 May 01   29.21   2003.37   0.014136    0.023132
25 May 01   29.10   1960.74   -0.003773   -0.021509
29 May 01   27.85   1873.53   -0.043905   -0.045498
30 May 01   26.60   1779.00   -0.045922   -0.051773
31 May 01   27.01   1799.89   0.015296    0.011674
01 Jun 01   28.74   1840.83   0.062083    0.022491
04 Jun 01   28.50   1838.84   -0.008386   -0.001082
05 Jun 01   29.73   1923.90   0.042253    0.045219
06 Jun 01   29.82   1903.84   0.003023    -0.010481
07 Jun 01   31.14   1963.31   0.043314    0.030759
08 Jun 01   30.67   1896.22   -0.015208   -0.034769
11 Jun 01   30.33   1846.50   -0.011148   -0.026570
12 Jun 01   30.13   1852.03   -0.006616   0.002990
13 Jun 01   29.06   1790.21   -0.036159   -0.033949
14 Jun 01   27.61   1711.39   -0.051185   -0.045027
15 Jun 01   27.68   1701.53   0.002532    -0.005778
18 Jun 01   27.55   1666.49   -0.004708   -0.020808
19 Jun 01   26.67   1675.90   -0.032463   0.005631
20 Jun 01   27.49   1721.56   0.030283    0.026881
